5886,1.46572e+09,2.66213e+14,3.92824e+08,177.396,49,40,5,13,20,50,40,10,42,30
5995,1.49965e+09,2.86863e+14,4.2817e+08,177.413,48,45,5,12,20,50,40,10,41,30
6105,1.53137e+09,3.18352e+14,4.47974e+08,178.105,49,45,5,13,20,50,40,10,42,30
6216,1.56719e+09,3.5861e+14,4.69265e+08,178.943,50,45,5,15,20,50,40,10,43,30
6328,1.60058e+09,3.78983e+14,5.14479e+08,178.704,49,50,5,12,20,50,40,10,42,30
6441,1.63807e+09,4.27082e+14,5.38939e+08,179.546,50,50,5,14,20,50,40,10,43,30
6555,1.67184e+09,4.72911e+14,5.63326e+08,180.224,51,50,5,15,20,50,40,10,44,30
6670,1.70725e+09,5.01644e+14,6.14874e+08,180.063,49,50,5,14,20,55,40,10,43,30
6786,1.74846e+09,5.58911e+14,6.5421e+08,180.647,50,50,5,13,20,55,40,10,45,30
6903,1.79002e+09,5.38077e+14,6.40653e+08,180.434,50,50,5,13,20,55,40,10,44,35
7021,1.82676e+09,5.957e+14,6.69498e+08,181.111,51,50,5,14,20,55,40,10,45,35
7140,1.86617e+09,6.6478e+14,6.99527e+08,181.874,53,50,5,15,20,55,40,10,45,35
7260,1.9069e+09,7.30676e+14,7.42392e+08,182.337,54,50,10,14,20,55,40,10,46,35
7381,1.95094e+09,6.8495e+14,7.17337e+08,182.494,53,50,5,14,20,55,45,10,46,35
7503,1.9899e+09,7.56543e+14,7.4883e+08,183.156,54,50,5,15,20,55,45,10,47,35
7626,2.03276e+09,8.30576e+14,7.94237e+08,183.613,55,50,10,14,20,55,45,10,48,35
7750,2.07282e+09,8.9073e+14,8.50035e+08,183.743,54,50,5,15,20,60,45,10,46,35
7875,2.12072e+09,9.88255e+14,9.02398e+08,184.302,55,50,5,14,20,60,45,10,48,35
8001,2.16424e+09,1.09621e+15,9.42247e+08,185.007,56,50,10,16,20,60,45,10,48,35
8128,2.20701e+09,1.0341e+15,9.20999e+08,184.597,56,50,5,14,20,60,45,10,48,40
8256,2.25473e+09,1.15477e+15,9.62915e+08,185.361,56,50,10,17,20,60,45,10,49,40
8385,2.3001e+09,1.25814e+15,1.0191e+09,185.757,57,50,10,15,20,60,45,10,51,40
8515,2.34709e+09,1.16205e+15,9.84017e+08,185.792,57,50,10,14,20,60,50,10,49,40
8646,2.39786e+09,1.30021e+15,1.02741e+09,186.589,58,50,10,16,20,60,50,10,50,40
8778,2.44345e+09,1.43044e+15,1.07055e+09,187.225,59,50,10,17,20,60,50,10,51,40
8911,2.4922e+09,1.60938e+15,1.10078e+09,188.216,59,50,10,15,25,60,50,10,52,40
9045,2.5459e+09,1.66691e+15,1.22919e+09,187.602,58,50,10,15,20,65,50,10,52,40
9180,2.59694e+09,1.84871e+15,1.28069e+09,188.324,60,50,10,16,20,65,50,10,52,40
9316,2.64643e+09,2.10306e+15,1.29732e+09,189.565,60,50,10,17,25,65,50,10,52,40
9453,2.69555e+09,2.30971e+15,1.3507e+09,190.19,61,50,10,18,25,65,50,10,53,40
9591,2.7471e+09,2.50614e+15,1.42624e+09,190.563,62,50,10,16,25,65,50,10,55,40
9730,2.79806e+09,2.39161e+15,1.37685e+09,190.386,61,50,10,18,25,65,50,10,54,45
9870,2.85441e+09,2.61516e+15,1.45377e+09,190.841,63,50,10,16,25,65,50,10,55,45
10011,2.90615e+09,2.86687e+15,1.51208e+09,191.456,64,50,10,17,25,65,50,10,56,45
10153,2.96724e+09,3.06442e+15,1.63713e+09,191.448,62,50,10,17,25,70,50,10,55,45
10296,3.02424e+09,3.38669e+15,1.70318e+09,192.147,64,50,10,18,25,70,50,10,55,45
10440,3.0785e+09,3.70968e+15,1.77106e+09,192.756,65,50,10,19,25,70,50,10,56,45
10585,3.13508e+09,4.02364e+15,1.86238e+09,193.162,65,50,10,17,25,70,50,15,58,45
10731,3.19376e+09,4.43732e+15,1.9356e+09,193.847,67,50,10,18,25,70,50,15,58,45
10878,3.24961e+09,4.85111e+15,2.01079e+09,194.444,68,50,10,19,25,70,50,15,59,45
11026,3.30182e+09,4.57167e+15,1.94125e+09,194.134,67,50,10,20,25,70,50,15,58,50
11175,3.36159e+09,4.93943e+15,2.04468e+09,194.485,68,50,10,18,25,70,50,15,60,50
11325,3.41967e+09,5.3952e+15,2.12311e+09,195.077,69,50,10,19,25,70,50,15,61,50
11476,3.48558e+09,5.71608e+15,2.29011e+09,195.009,68,50,10,18,25,75,50,15,59,50
11628,3.54593e+09,6.24506e+15,2.37827e+09,195.603,69,50,10,19,25,75,50,15,60,50
11781,3.60672e+09,6.81749e+15,2.46901e+09,196.191,70,50,10,20,25,75,50,15,61,50
11935,3.66793e+09,7.4365e+15,2.56238e+09,196.774,71,50,10,21,25,75,50,15,62,50
12090,3.73388e+09,8.29711e+15,2.62762e+09,197.701,71,50,10,19,30,75,50,15,63,50
12246,3.79648e+09,9.04409e+15,2.72576e+09,198.28,72,50,10,20,30,75,50,15,64,50
12403,3.86433e+09,9.22353e+15,3.006e+09,197.614,72,50,10,19,25,80,50,15,63,50
12561,3.93129e+09,1.04138e+16,3.04113e+09,198.786,72,50,10,20,30,80,50,15,63,50
12720,3.9967e+09,1.13453e+16,3.15412e+09,199.362,73,50,10,21,30,80,50,15,64,50
12880,4.06256e+09,1.23508e+16,3.2703e+09,199.932,74,50,10,22,30,80,50,15,65,50
13041,4.12995e+09,1.32105e+16,3.44169e+09,200.184,75,50,15,20,30,80,50,15,66,50
13203,4.18851e+09,1.41602e+16,3.56162e+09,200.608,76,50,15,20,30,80,50,15,67,50
13366,4.25606e+09,1.53924e+16,3.68982e+09,201.17,77,50,15,21,30,80,50,15,68,50
13530,4.32204e+09,1.62692e+16,3.894e+09,201.272,76,50,10,22,30,85,50,15,66,50
13695,4.39798e+09,1.75178e+16,4.102e+09,201.585,76,50,15,21,30,85,50,15,68,50
13861,4.46339e+09,1.88941e+16,4.2432e+09,202.079,78,50,15,21,30,85,50,15,68,50
14028,4.53432e+09,2.05171e+16,4.39399e+09,202.633,79,50,15,22,30,85,50,15,69,50
14196,4.6057e+09,2.22638e+16,4.54886e+09,203.183,80,50,15,23,30,85,50,15,70,50
14365,4.67224e+09,2.39764e+16,4.69962e+09,203.672,80,50,15,23,30,85,50,20,71,50
14535,4.74481e+09,2.59932e+16,4.86324e+09,204.215,81,50,15,24,30,85,50,20,72,50
14706,4.8189e+09,2.69825e+16,5.2095e+09,203.995,80,50,15,23,30,90,50,15,71,50
14878,4.89234e+09,2.92513e+16,5.38146e+09,204.554,81,50,15,23,30,90,50,20,71,50
15051,4.96793e+09,3.17024e+16,5.56803e+09,205.096,82,50,15,24,30,90,50,20,72,50
15225,5.0344e+09,3.38649e+16,5.75215e+09,205.499,83,50,15,24,30,90,50,20,73,50
15400,5.11433e+09,3.79728e+16,5.8133e+09,206.608,83,50,15,25,35,90,50,20,73,50
15576,5.19416e+09,4.06018e+16,6.08559e+09,206.904,84,50,15,23,35,90,50,20,75,50
15753,5.26219e+09,4.33189e+16,6.28293e+09,207.3,85,50,15,23,35,90,50,20,76,50
15931,5.34076e+09,4.68456e+16,6.49345e+09,207.829,86,50,15,24,35,90,50,20,77,50
16110,5.41368e+09,4.88447e+16,6.8472e+09,207.795,84,50,15,25,35,95,50,20,75,50
16290,5.50132e+09,5.25166e+16,7.16383e+09,208.154,86,50,15,23,35,95,50,20,76,50
16471,5.57851e+09,5.64011e+16,7.40265e+09,208.612,86,50,15,24,35,95,50,20,78,50
16653,5.65464e+09,6.05034e+16,7.63843e+09,209.07,88,50,15,24,35,95,50,20,78,50
16836,5.73732e+09,6.53398e+16,7.88956e+09,209.59,89,50,15,25,35,95,50,20,79,50
17020,5.80975e+09,6.95659e+16,8.1369e+09,209.973,90,50,15,25,35,95,50,20,80,50
17205,5.88632e+09,7.24247e+16,8.56482e+09,209.94,88,50,15,26,35,100,50,20,78,50
17391,5.97198e+09,7.81864e+16,8.84595e+09,210.456,89,50,15,27,35,100,50,20,79,50
17578,6.06047e+09,8.33182e+16,9.24163e+09,210.735,90,50,15,25,35,100,50,20,81,50
17766,6.14061e+09,8.92049e+16,9.52755e+09,211.18,92,50,15,25,35,100,50,20,81,50
17955,6.22338e+09,9.55711e+16,9.83341e+09,211.623,92,50,15,26,35,100,50,20,83,50
18145,6.30283e+09,1.01454e+17,1.01749e+10,211.947,93,50,20,26,35,100,50,20,83,50
18336,6.37991e+09,1.07828e+17,1.04847e+10,212.32,94,50,20,26,35,100,50,20,84,50
18528,6.46363e+09,1.13026e+17,1.09761e+10,212.406,93,50,15,27,35,105,50,20,82,50
18721,6.55292e+09,1.20832e+17,1.13713e+10,212.793,93,50,20,28,35,105,50,20,83,50
18915,6.64717e+09,1.30567e+17,1.17288e+10,213.331,94,50,20,28,35,105,50,25,83,50
19110,6.72798e+09,1.38735e+17,1.20845e+10,213.702,95,50,20,28,35,105,50,25,84,50
19306,6.81437e+09,1.52623e+17,1.21876e+10,214.629,95,50,20,28,40,105,50,25,84,50
19503,6.90854e+09,1.64237e+17,1.2569e+10,215.125,96,50,20,29,40,105,50,25,85,50
19701,6.99116e+09,1.74364e+17,1.29447e+10,215.491,97,50,20,29,40,105,50,25,86,50
19900,7.08634e+09,1.87451e+17,1.33441e+10,215.981,98,50,20,30,40,105,50,25,87,50
20100,7.16984e+09,1.9885e+17,1.37374e+10,216.342,99,50,20,30,40,105,50,25,88,50
20301,7.27511e+09,2.06826e+17,1.46013e+10,216.212,97,50,20,29,40,110,50,25,87,50
20503,7.36109e+09,2.19447e+17,1.50329e+10,216.575,98,50,20,29,40,110,50,25,88,50
20706,7.46025e+09,2.35777e+17,1.5492e+10,217.061,99,50,20,30,40,110,50,25,89,50
20910,7.54715e+09,2.49969e+17,1.59437e+10,217.419,100,50,20,30,40,110,50,25,90,50
21115,7.63946e+09,2.6644e+17,1.64035e+10,217.836,102,50,20,30,40,110,50,25,90,50
21321,7.72717e+09,2.82255e+17,1.68756e+10,218.189,103,50,20,30,40,110,50,25,91,50
21528,7.82343e+09,2.89291e+17,1.78847e+10,217.93,101,50,20,28,40,115,50,25,90,50
21736,7.92719e+09,3.10556e+17,1.8422e+10,218.412,102,50,20,29,40,115,50,25,91,50
21945,8.01783e+09,3.28928e+17,1.89502e+10,218.764,103,50,20,29,40,115,50,25,92,50
22155,8.12266e+09,3.52787e+17,1.95119e+10,219.239,104,50,20,30,40,115,50,25,93,50
22366,8.21424e+09,3.73382e+17,2.00639e+10,219.587,105,50,20,30,40,115,50,25,94,50
22578,8.32012e+09,4.00112e+17,2.06507e+10,220.056,106,50,20,31,40,115,50,25,95,50
22791,8.41466e+09,4.23347e+17,2.12521e+10,220.394,106,50,20,30,40,115,50,30,96,50
23005,8.5128e+09,4.38973e+17,2.22279e+10,220.374,105,50,20,32,40,120,50,25,94,50
23220,8.61543e+09,4.67226e+17,2.28749e+10,220.774,106,50,20,31,40,120,50,30,94,50
23436,8.71808e+09,5.11596e+17,2.30551e+10,221.657,106,50,20,31,45,120,50,30,94,50
23653,8.81505e+09,5.41142e+17,2.37004e+10,222.001,107,50,20,31,45,120,50,30,95,50
23871,8.92705e+09,5.79451e+17,2.43858e+10,222.466,108,50,20,32,45,120,50,30,96,50
24090,9.02791e+09,6.09574e+17,2.51929e+10,222.708,108,50,25,32,45,120,50,30,97,50
24310,9.12661e+09,6.44218e+17,2.58866e+10,223.047,109,50,25,32,45,120,50,30,98,50
24531,9.24063e+09,6.89132e+17,2.66232e+10,223.505,110,50,25,33,45,120,50,30,99,50
24753,9.3403e+09,7.27798e+17,2.73469e+10,223.839,111,50,25,33,45,120,50,30,100,50
24976,9.44037e+09,7.68376e+17,2.80856e+10,224.172,112,50,25,33,45,120,50,30,101,50
25200,9.55918e+09,7.91037e+17,2.9685e+10,223.984,111,50,25,31,45,125,50,30,99,50
25425,9.67167e+09,8.41243e+17,3.05248e+10,224.382,111,50,25,32,45,125,50,30,101,50
25651,9.78088e+09,8.92847e+17,3.13439e+10,224.771,113,50,25,32,45,125,50,30,101,50
25878,9.88456e+09,9.42143e+17,3.21825e+10,225.101,114,50,25,32,45,125,50,30,102,50
26106,9.99863e+09,1.00088e+18,3.30758e+10,225.492,114,50,25,33,45,125,50,30,104,50
26335,1.01093e+10,1.06116e+18,3.39472e+10,225.875,116,50,25,33,45,125,50,30,104,50
26565,1.02086e+10,1.08601e+18,3.54357e+10,225.736,114,50,25,33,45,130,50,30,102,50
26796,1.03324e+10,1.15978e+18,3.64156e+10,226.183,115,50,25,34,45,130,50,30,103,50
27028,1.04403e+10,1.223e+18,3.73776e+10,226.508,116,50,25,34,45,130,50,30,104,50
27261,1.05618e+10,1.2996e+18,3.84331e+10,226.898,117,50,25,33,45,130,50,35,104,50
27495,1.06631e+10,1.38037e+18,3.90573e+10,227.388,117,50,25,36,45,130,50,35,105,50
27730,1.07816e+10,1.50513e+18,3.93427e+10,228.232,117,50,25,36,50,130,50,35,105,50
27966,1.09114e+10,1.58502e+18,4.08085e+10,228.45,118,50,25,34,50,130,50,35,107,50
28203,1.10289e+10,1.67816e+18,4.18572e+10,228.823,120,50,25,34,50,130,50,35,107,50
28441,1.11327e+10,1.78092e+18,4.25242e+10,229.307,120,50,25,37,50,130,50,35,108,50
28680,1.12657e+10,1.83017e+18,4.48214e+10,229.125,119,50,25,35,50,135,50,35,106,50
28920,1.13805e+10,1.92775e+18,4.59795e+10,229.443,120,50,25,35,50,135,50,35,107,50
29161,1.14957e+10,2.02992e+18,4.71604e+10,229.76,121,50,25,35,50,135,50,35,108,50
29403,1.16291e+10,2.16271e+18,4.84128e+10,230.192,122,50,25,36,50,135,50,35,109,50
29646,1.17363e+10,2.24293e+18,4.99007e+10,230.305,122,50,30,35,50,135,50,35,110,50
29890,1.18713e+10,2.3886e+18,5.12144e+10,230.734,123,50,30,36,50,135,50,35,111,50
30135,1.19889e+10,2.51261e+18,5.25024e+10,231.045,124,50,30,36,50,135,50,35,112,50
30381,1.21196e+10,2.59929e+18,5.47496e+10,231.028,122,50,30,37,50,140,50,35,110,50
30628,1.22403e+10,2.735e+18,5.61343e+10,231.34,123,50,30,37,50,140,50,35,111,50
30876,1.23614e+10,2.87697e+18,5.75456e+10,231.65,124,50,30,37,50,140,50,35,112,50
31125,1.25015e+10,3.06121e+18,5.90414e+10,232.073,125,50,30,38,50,140,50,35,113,50
31375,1.26237e+10,3.21825e+18,6.05086e+10,232.38,126,50,30,38,50,140,50,35,114,50
31626,1.2739e+10,3.40287e+18,6.1545e+10,232.815,126,50,30,39,50,140,50,40,114,50
31878,1.28834e+10,3.57239e+18,6.37158e+10,233.017,127,50,30,37,50,140,50,40,116,50
32131,1.30143e+10,3.77157e+18,6.5269e+10,233.372,129,50,30,37,50,140,50,40,116,50
32385,1.31344e+10,3.8547e+18,6.79415e+10,233.244,127,50,30,37,50,145,50,40,114,50
32640,1.32811e+10,4.09853e+18,6.9682e+10,233.663,128,50,30,38,50,145,50,40,115,50
32896,1.33995e+10,4.40001e+18,7.00891e+10,234.356,128,50,30,37,55,145,50,40,115,50
33153,1.35481e+10,4.67695e+18,7.18738e+10,234.773,129,50,30,38,55,145,50,40,116,50
33411,1.36774e+10,4.91192e+18,7.3623e+10,235.074,130,50,30,38,55,145,50,40,117,50
33670,1.38072e+10,5.1573e+18,7.54047e+10,235.373,131,50,30,38,55,145,50,40,118,50
33930,1.39375e+10,5.41349e+18,7.72193e+10,235.671,132,50,30,38,55,145,50,40,119,50
34191,1.40885e+10,5.74727e+18,7.91419e+10,236.08,133,50,30,39,55,145,50,40,120,50
34453,1.42159e+10,5.87102e+18,8.23096e+10,235.954,131,50,30,39,55,150,50,40,118,50
34716,1.43704e+10,6.23385e+18,8.43686e+10,236.364,132,50,30,40,55,150,50,40,119,50
34980,1.4505e+10,6.54172e+18,8.63868e+10,236.66,133,50,30,40,55,150,50,40,120,50
35245,1.46401e+10,6.86299e+18,8.84419e+10,236.954,134,50,30,40,55,150,50,40,121,50
35511,1.47757e+10,7.19818e+18,9.05341e+10,237.246,135,50,30,40,55,150,50,40,122,50
35778,1.49276e+10,7.54079e+18,9.33054e+10,237.466,135,50,35,40,55,150,50,40,123,50
36046,1.50698e+10,8.00904e+18,9.48873e+10,237.949,136,50,35,41,55,150,50,45,122,50
36315,1.52027e+10,8.17127e+18,9.86353e+10,237.815,135,50,30,41,55,155,50,40,122,50
36585,1.53665e+10,8.6001e+18,1.01638e+11,238.085,136,50,35,41,55,155,50,40,122,50
36856,1.55048e+10,9.09055e+18,1.03375e+11,238.516,136,50,35,42,55,155,50,45,122,50
37128,1.56469e+10,9.53063e+18,1.058e+11,238.807,137,50,35,42,55,155,50,45,123,50
37401,1.57895e+10,9.9895e+18,1.08268e+11,239.095,138,50,35,42,55,155,50,45,124,50
37675,1.59544e+10,1.05851e+19,1.10878e+11,239.491,139,50,35,43,55,155,50,45,125,50
37950,1.60981e+10,1.10892e+19,1.13436e+11,239.776,140,50,35,43,55,155,50,45,126,50
38226,1.62332e+10,1.1871e+19,1.14057e+11,240.443,140,50,35,42,60,155,50,45,126,50
38503,1.64072e+10,1.18349e+19,1.21646e+11,239.838,139,50,35,41,55,160,50,45,126,50
38781,1.65545e+10,1.23971e+19,1.24444e+11,240.123,140,50,35,41,55,160,50,45,127,50
39060,1.6716e+10,1.34195e+19,1.25236e+11,240.898,140,50,35,41,60,160,50,45,127,50
39340,1.68651e+10,1.40534e+19,1.281e+11,241.182,141,50,35,41,60,160,50,45,128,50
39621,1.7013e+10,1.49016e+19,1.29885e+11,241.674,142,50,35,44,60,160,50,45,128,50
39903,1.71634e+10,1.55996e+19,1.32833e+11,241.955,143,50,35,44,60,160,50,45,129,50
40186,1.73143e+10,1.63266e+19,1.35831e+11,242.234,144,50,35,44,60,160,50,45,130,50
40470,1.74889e+10,1.72706e+19,1.39e+11,242.619,145,50,35,45,60,160,50,45,131,50
40755,1.76391e+10,1.73967e+19,1.45448e+11,242.292,143,50,35,42,60,165,50,45,130,50
41041,1.78016e+10,1.82853e+19,1.48693e+11,242.619,145,50,35,42,60,165,50,45,130,50
41328,1.79731e+10,1.926e+19,1.52185e+11,242.957,145,50,35,43,60,165,50,45,132,50
41616,1.8117e+10,2.022e+19,1.54621e+11,243.327,146,50,35,43,60,165,50,50,131,50
41905,1.82983e+10,2.13836e+19,1.58202e+11,243.71,147,50,35,44,60,165,50,50,132,50
42195,1.84556e+10,2.21254e+19,1.6277e+11,243.815,147,50,40,43,60,165,50,50,133,50
42486,1.86142e+10,2.31348e+19,1.66366e+11,244.089,148,50,40,43,60,165,50,50,134,50
42778,1.87718e+10,2.44926e+19,1.68604e+11,244.569,149,50,40,46,60,165,50,50,134,50
43071,1.89543e+10,2.49297e+19,1.76404e+11,244.352,147,50,40,44,60,170,50,50,133,50
43365,1.9117e+10,2.60669e+19,1.80301e+11,244.626,148,50,40,44,60,170,50,50,134,50
43660,1.92802e+10,2.72499e+19,1.84263e+11,244.898,149,50,40,44,60,170,50,50,135,50
43956,1.9444e+10,2.84801e+19,1.88292e+11,245.169,150,50,40,44,60,170,50,50,136,50
44253,1.96341e+10,3.00852e+19,1.92552e+11,245.546,151,50,40,45,60,170,50,50,137,50
44551,1.97889e+10,3.21125e+19,1.93539e+11,246.185,151,50,40,44,65,170,50,50,137,50
44850,1.99535e+10,3.39732e+19,1.961e+11,246.66,152,50,40,47,65,170,50,50,137,50
45150,2.0148e+10,3.5422e+19,2.02154e+11,246.828,153,50,40,45,65,170,50,50,139,50
45451,2.0312e+10,3.60999e+19,2.09412e+11,246.713,151,50,40,45,65,175,50,50,137,50
45753,2.04824e+10,3.77126e+19,2.13942e+11,246.981,152,50,40,45,65,175,50,50,138,50
46056,2.06533e+10,3.93888e+19,2.18546e+11,247.248,153,50,40,45,65,175,50,50,139,50
46360,2.08357e+10,4.16205e+19,2.22277e+11,247.676,153,50,40,46,65,175,50,55,139,50
46665,2.10353e+10,4.3927e+19,2.27224e+11,248.046,154,50,40,47,65,175,50,55,140,50
46971,2.12089e+10,4.58597e+19,2.32064e+11,248.311,155,50,40,47,65,175,50,55,141,50
47278,2.1383e+10,4.78673e+19,2.36983e+11,248.574,156,50,40,47,65,175,50,55,142,50
47586,2.15576e+10,4.99525e+19,2.41981e+11,248.836,157,50,40,47,65,175,50,55,143,50
47895,2.17327e+10,5.21178e+19,2.47059e+11,249.097,158,50,40,47,65,175,50,55,144,50
48205,2.19358e+10,5.36816e+19,2.56018e+11,249.09,156,50,40,48,65,180,50,55,142,50
48516,2.21148e+10,5.60197e+19,2.61417e+11,249.352,157,50,40,48,65,180,50,55,143,50
48828,2.23087e+10,5.81519e+19,2.68725e+11,249.498,158,50,45,47,65,180,50,55,143,50
49141,2.24894e+10,6.06657e+19,2.7435e+11,249.758,159,50,45,47,65,180,50,55,144,50
49455,2.26705e+10,6.32752e+19,2.80065e+11,250.017,160,50,45,47,65,180,50,55,145,50
49770,2.28507e+10,6.68095e+19,2.83611e+11,250.476,161,50,45,50,65,180,50,55,145,50
50086,2.30526e+10,6.9712e+19,2.90752e+11,250.701,161,50,45,48,65,180,50,60,146,50
50403,2.32453e+10,7.08195e+19,3.02118e+11,250.525,160,50,45,48,65,185,50,55,145,50
50721,2.34314e+10,7.38506e+19,3.08379e+11,250.782,161,50,45,48,65,185,50,55,146,50
51040,2.36364e+10,7.80149e+19,3.1364e+11,251.208,161,50,45,49,65,185,50,60,146,50
51360,2.38247e+10,8.13373e+19,3.20108e+11,251.464,162,50,45,49,65,185,50,60,147,50
51681,2.40021e+10,8.66034e+19,3.21651e+11,252.08,162,50,45,48,70,185,50,60,147,50
52003,2.42219e+10,9.12213e+19,3.28512e+11,252.438,163,50,45,49,70,185,50,60,148,50
52326,2.44127e+10,9.50682e+19,3.35219e+11,252.691,164,50,45,49,70,185,50,60,149,50
52650,2.46041e+10,9.90583e+19,3.42031e+11,252.944,165,50,45,49,70,185,50,60,150,50
52975,2.47959e+10,1.03196e+20,3.48948e+11,253.195,166,50,45,49,70,185,50,60,151,50
53301,2.50186e+10,1.06176e+20,3.61093e+11,253.19,164,50,45,50,70,190,50,60,149,50
53628,2.52146e+10,1.10631e+20,3.68429e+11,253.442,165,50,45,50,70,190,50,60,150,50
53956,2.54111e+10,1.15252e+20,3.75878e+11,253.694,166,50,45,50,70,190,50,60,151,50
54285,2.56081e+10,1.20042e+20,3.83442e+11,253.944,167,50,45,50,70,190,50,60,152,50
54615,2.58057e+10,1.25009e+20,3.91122e+11,254.193,168,50,45,50,70,190,50,60,153,50
54946,2.60352e+10,1.31497e+20,3.9923e+11,254.542,169,50,45,51,70,190,50,60,154,50
55278,2.62296e+10,1.37474e+20,4.05724e+11,254.865,169,50,45,51,70,190,50,65,154,50
55611,2.64339e+10,1.39343e+20,4.20736e+11,254.683,168,50,45,51,70,195,50,60,153,50
55945,2.66368e+10,1.4508e+20,4.29122e+11,254.931,169,50,45,51,70,195,50,60,154,50
56280,2.6858e+10,1.51057e+20,4.39243e+11,255.147,169,50,50,50,70,195,50,65,153,50
56616,2.70635e+10,1.5726e+20,4.47977e+11,255.394,170,50,50,50,70,195,50,65,154,50
56953,2.7292e+10,1.6473e+20,4.57271e+11,255.699,170,50,50,51,70,195,50,65,156,50
57291,2.75091e+10,1.72102e+20,4.66203e+11,255.986,172,50,50,51,70,195,50,65,156,50
57630,2.77165e+10,1.79071e+20,4.75344e+11,256.23,173,50,50,51,70,195,50,65,157,50
57970,2.79133e+10,1.87883e+20,4.811e+11,256.628,173,50,50,54,70,195,50,65,158,50
58311,2.81327e+10,1.89543e+20,5.00458e+11,256.369,172,50,50,51,70,200,50,65,156,50
58653,2.83447e+10,1.97218e+20,5.10269e+11,256.613,173,50,50,51,70,200,50,65,157,50
58996,2.8591e+10,2.0726e+20,5.20624e+11,256.955,174,50,50,52,70,200,50,65,158,50
59340,2.87807e+10,2.22036e+20,5.19186e+11,257.703,173,50,50,54,75,200,50,65,158,50
59685,2.90306e+10,2.30433e+20,5.33634e+11,257.848,174,50,50,52,75,200,50,65,160,50
60031,2.92568e+10,2.40558e+20,5.43867e+11,258.131,176,50,50,52,75,200,50,65,160,50
60378,2.94716e+10,2.53203e+20,5.5025e+11,258.565,177,50,50,55,75,200,50,65,160,50
60726,2.96907e+10,2.64722e+20,5.59208e+11,258.888,177,50,50,55,75,200,50,70,160,50
61075,2.99093e+10,2.75218e+20,5.69944e+11,259.127,178,50,50,55,75,200,50,70,161,50
61425,3.01267e+10,2.78383e+20,5.89932e+11,258.94,177,50,50,55,75,205,50,65,160,50
